,_step,eval_average_episode_rewards,algorithm,seed,Environment steps,Reward
76,1524000,-73.6140750116068,MASK_AGENT_pro,2113,1524000,-73.6140750116068
77,1544000,-75.47775439335473,MASK_AGENT_pro,2113,1544000,-75.47775439335473
78,1564000,-75.30630898133582,MASK_AGENT_pro,2113,1564000,-75.30630898133582
79,1584000,-78.0693627133605,MASK_AGENT_pro,2113,1584000,-78.0693627133605
80,1604000,-76.20111980439789,MASK_AGENT_pro,2113,1604000,-76.20111980439789
81,1624000,-85.30104123419724,MASK_AGENT_pro,2113,1624000,-85.30104123419724
82,1644000,-81.08479606219954,MASK_AGENT_pro,2113,1644000,-81.08479606219954
83,1664000,-80.2317412664818,MASK_AGENT_pro,2113,1664000,-80.2317412664818
84,1684000,-80.7062533859245,MASK_AGENT_pro,2113,1684000,-80.7062533859245
85,1704000,-79.42044312235971,MASK_AGENT_pro,2113,1704000,-79.42044312235971
86,1724000,-81.96909311696936,MASK_AGENT_pro,2113,1724000,-81.96909311696936
87,1744000,-82.17677715145655,MASK_AGENT_pro,2113,1744000,-82.17677715145655
88,1764000,-84.4931791599373,MASK_AGENT_pro,2113,1764000,-84.4931791599373
89,1784000,-82.40392139457704,MASK_AGENT_pro,2113,1784000,-82.40392139457704
90,1804000,-83.17043448133657,MASK_AGENT_pro,2113,1804000,-83.17043448133657
91,1824000,-83.30697380748356,MASK_AGENT_pro,2113,1824000,-83.30697380748356
92,1844000,-81.73332839885836,MASK_AGENT_pro,2113,1844000,-81.73332839885836
93,1864000,-82.93297847426174,MASK_AGENT_pro,2113,1864000,-82.93297847426174
94,1884000,-82.82851955127043,MASK_AGENT_pro,2113,1884000,-82.82851955127043
95,1904000,-86.85214335916802,MASK_AGENT_pro,2113,1904000,-86.85214335916802
96,1924000,-87.06733652299353,MASK_AGENT_pro,2113,1924000,-87.06733652299353
97,1944000,-81.14969316880362,MASK_AGENT_pro,2113,1944000,-81.14969316880362
98,1964000,-83.75899042129257,MASK_AGENT_pro,2113,1964000,-83.75899042129257
99,1984000,-82.91028257579111,MASK_AGENT_pro,2113,1984000,-82.91028257579111
