,_step,eval_average_episode_rewards,algorithm,seed,Environment steps,Reward
81,1624000,-57.82119266772584,MASK_AGENT,-4,1624000,-57.82119266772584
82,1644000,-55.00391554982717,MASK_AGENT,-4,1644000,-55.00391554982717
83,1664000,-52.36015795472635,MASK_AGENT,-4,1664000,-52.36015795472635
84,1684000,-54.63572567002829,MASK_AGENT,-4,1684000,-54.63572567002829
85,1704000,-56.81647831276492,MASK_AGENT,-4,1704000,-56.81647831276492
86,1724000,-62.72071344792075,MASK_AGENT,-4,1724000,-62.72071344792075
87,1744000,-64.72892600683385,MASK_AGENT,-4,1744000,-64.72892600683385
88,1764000,-64.97598628744277,MASK_AGENT,-4,1764000,-64.97598628744277
89,1784000,-66.36553231764071,MASK_AGENT,-4,1784000,-66.36553231764071
90,1804000,-76.14099898892115,MASK_AGENT,-4,1804000,-76.14099898892115
91,1824000,-71.21640618636816,MASK_AGENT,-4,1824000,-71.21640618636816
92,1844000,-70.3786994087396,MASK_AGENT,-4,1844000,-70.3786994087396
93,1864000,-63.936813499743366,MASK_AGENT,-4,1864000,-63.936813499743366
94,1884000,-59.479780891467655,MASK_AGENT,-4,1884000,-59.479780891467655
95,1904000,-60.516819524109465,MASK_AGENT,-4,1904000,-60.516819524109465
96,1924000,-61.63507381853359,MASK_AGENT,-4,1924000,-61.63507381853359
97,1944000,-61.25086253314286,MASK_AGENT,-4,1944000,-61.25086253314286
98,1964000,-70.97209721995094,MASK_AGENT,-4,1964000,-70.97209721995094
99,1984000,-66.0909548861683,MASK_AGENT,-4,1984000,-66.0909548861683
